stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
yizhuang_aq,2017-01-22 04:00:00,21.0,29.0,41.0,0.1,39.0,14.0
yizhuang_aq,2017-01-22 05:00:00,23.0,31.0,45.0,0.9,36.0,11.0
yizhuang_aq,2017-01-22 06:00:00,26.0,37.0,43.0,0.9,38.0,11.0
yizhuang_aq,2017-01-22 07:00:00,36.0,47.0,34.0,0.8,49.0,12.0
yizhuang_aq,2017-01-22 08:00:00,44.0,63.0,30.0,0.7,55.5,14.0
yizhuang_aq,2017-01-22 09:00:00,69.0,96.0,34.0,1.4,62.0,17.0
yizhuang_aq,2017-01-22 10:00:00,82.0,107.0,61.0,1.6,35.0,20.0
yizhuang_aq,2017-01-22 11:00:00,86.0,100.0,90.0,1.9,7.0,25.0
yizhuang_aq,2017-01-22 12:00:00,48.0,60.0,77.0,1.5,7.0,12.0
yizhuang_aq,2017-01-22 13:00:00,50.0,77.0,80.0,1.8,4.0,16.0
yizhuang_aq,2017-01-22 14:00:00,58.0,80.0,85.0,2.2,2.0,20.0
yizhuang_aq,2017-01-22 15:00:00,57.0,79.0,89.0,2.4,2.0,23.0
yizhuang_aq,2017-01-22 16:00:00,64.0,90.0,91.0,2.7,2.0,35.0
yizhuang_aq,2017-01-22 17:00:00,68.0,83.0,93.0,3.2,2.0,46.0
yizhuang_aq,2017-01-22 18:00:00,55.0,67.33333333333333,84.0,2.9,2.0,33.0
yizhuang_aq,2017-01-22 19:00:00,41.0,51.66666666666667,80.0,1.8,2.0,30.0
yizhuang_aq,2017-01-22 20:00:00,31.0,36.0,80.0,1.7,2.0,32.0
yizhuang_aq,2017-01-22 21:00:00,30.0,36.0,82.0,1.9,2.0,35.0
yizhuang_aq,2017-01-22 22:00:00,28.0,31.0,84.0,1.5,2.0,21.0
yizhuang_aq,2017-01-22 23:00:00,25.0,43.0,83.0,1.5,2.0,28.0
yizhuang_aq,2017-01-23 00:00:00,27.0,43.0,80.0,1.6,2.0,30.0
yizhuang_aq,2017-01-23 01:00:00,24.0,39.0,76.0,1.5,7.0,32.0
yizhuang_aq,2017-01-23 02:00:00,24.0,34.0,63.0,1.3,20.0,28.0
yizhuang_aq,2017-01-23 03:00:00,26.0,37.0,59.0,1.2,27.0,22.0
yizhuang_aq,2017-01-23 05:00:00,19.0,44.25,44.0,0.2,41.0,11.0
yizhuang_aq,2017-01-23 06:00:00,34.0,51.5,45.0,0.2,43.0,13.0
yizhuang_aq,2017-01-23 07:00:00,43.0,58.75,47.0,0.2,42.0,14.0
yizhuang_aq,2017-01-23 08:00:00,52.0,66.0,49.0,0.3,44.0,22.0
yizhuang_aq,2017-01-23 09:00:00,62.0,71.0,49.0,0.3,47.0,22.0
yizhuang_aq,2017-01-23 10:00:00,72.0,81.0,62.0,0.4,34.0,20.0
yizhuang_aq,2017-01-23 11:00:00,80.0,104.0,87.0,0.8,11.0,23.0
yizhuang_aq,2017-01-23 12:00:00,119.0,134.0,97.0,1.2,4.0,34.0
yizhuang_aq,2017-01-23 13:00:00,126.0,147.0,100.0,1.6,2.0,37.0
yizhuang_aq,2017-01-23 14:00:00,130.0,139.0,100.0,1.7,2.0,37.0
yizhuang_aq,2017-01-23 16:00:00,149.0,158.0,101.0,2.4,3.0,46.0
yizhuang_aq,2017-01-23 18:00:00,155.0,161.2,97.0,2.9,3.0,44.0
yizhuang_aq,2017-01-23 19:00:00,166.0,164.4,98.0,3.4,4.0,41.0
yizhuang_aq,2017-01-23 20:00:00,174.0,167.6,99.0,3.8,4.0,45.0
yizhuang_aq,2017-01-23 21:00:00,163.0,170.8,96.0,3.6,3.0,47.0
yizhuang_aq,2017-01-23 22:00:00,167.0,174.0,100.0,0.4,3.0,49.0
yizhuang_aq,2017-01-23 23:00:00,182.0,165.85714285714286,98.0,4.1,3.0,50.0
yizhuang_aq,2017-01-24 01:00:00,138.0,157.71428571428572,93.0,3.3,4.0,45.0
yizhuang_aq,2017-01-24 02:00:00,91.0,149.57142857142858,81.0,0.2,7.0,45.0
yizhuang_aq,2017-01-24 03:00:00,83.0,141.42857142857144,78.0,1.6,14.0,36.0
yizhuang_aq,2017-01-24 05:00:00,87.0,133.28571428571428,72.0,1.1,33.0,31.0
yizhuang_aq,2017-01-24 06:00:00,98.0,125.14285714285714,83.0,0.1,32.0,32.0
yizhuang_aq,2017-01-24 07:00:00,112.0,117.0,82.0,0.1,37.0,35.0
yizhuang_aq,2017-01-24 08:00:00,130.0,140.0,77.0,1.2,47.0,41.0
yizhuang_aq,2017-01-24 10:00:00,136.0,159.66666666666666,85.0,1.3,37.0,41.0
yizhuang_aq,2017-01-24 11:00:00,135.0,179.33333333333334,101.0,1.3,17.0,40.0
yizhuang_aq,2017-01-24 16:00:00,189.0,199.0,112.0,2.4,3.0,58.0
yizhuang_aq,2017-01-24 17:00:00,223.0,196.8,115.0,0.3,4.0,64.0
yizhuang_aq,2017-01-24 18:00:00,225.0,194.6,111.0,3.3,4.0,56.0
yizhuang_aq,2017-01-24 19:00:00,238.0,192.4,109.0,5.6,4.0,55.0
yizhuang_aq,2017-01-24 20:00:00,249.0,190.2,111.0,0.6,4.0,49.0
yizhuang_aq,2017-01-24 21:00:00,247.0,188.0,103.0,6.1,4.0,44.0
yizhuang_aq,2017-01-24 22:00:00,245.0,185.8,104.0,5.7,4.0,47.0
yizhuang_aq,2017-01-24 23:00:00,261.0,183.6,108.0,5.7,4.0,44.0
yizhuang_aq,2017-01-25 00:00:00,272.0,181.4,106.0,5.5,4.0,46.0
yizhuang_aq,2017-01-25 02:00:00,201.0,179.2,94.0,0.4,6.0,51.0
yizhuang_aq,2017-01-25 03:00:00,177.0,177.0,97.0,3.7,11.0,52.0
yizhuang_aq,2017-01-25 04:00:00,195.0,177.0,99.0,3.8,18.0,60.0
yizhuang_aq,2017-01-25 05:00:00,203.0,177.0,92.0,3.2,28.0,62.0
yizhuang_aq,2017-01-25 07:00:00,216.0,177.0,99.0,3.1,30.0,59.0
yizhuang_aq,2017-01-25 08:00:00,207.0,177.0,80.0,2.8,46.0,62.0
yizhuang_aq,2017-01-25 09:00:00,208.0,177.0,76.0,2.6,48.0,57.0
yizhuang_aq,2017-01-25 10:00:00,233.0,177.0,86.0,2.7,37.0,51.0
yizhuang_aq,2017-01-25 11:00:00,238.0,177.0,106.0,2.9,15.0,46.0
yizhuang_aq,2017-01-25 12:00:00,251.0,177.0,124.0,3.3,2.0,43.0
yizhuang_aq,2017-01-25 20:00:00,402.0,177.0,112.0,6.3,4.0,51.0
yizhuang_aq,2017-01-25 21:00:00,394.0,177.0,112.0,5.9,3.0,47.0
yizhuang_aq,2017-01-25 22:00:00,396.0,177.0,109.0,6.1,3.0,48.0
yizhuang_aq,2017-01-26 00:00:00,366.0,177.0,104.0,5.9,3.0,46.0
yizhuang_aq,2017-01-26 01:00:00,339.0,177.0,108.0,5.7,3.0,58.0
yizhuang_aq,2017-01-26 02:00:00,333.0,177.0,106.0,5.4,3.0,67.0
yizhuang_aq,2017-01-26 03:00:00,338.0,177.0,105.0,0.5,3.0,66.0
yizhuang_aq,2017-01-26 06:00:00,120.0,177.0,60.0,1.7,34.0,26.0
yizhuang_aq,2017-01-26 07:00:00,60.0,140.0,33.0,0.9,56.0,12.0
yizhuang_aq,2017-01-26 20:00:00,9.0,129.875,26.0,0.5,60.5,6.0
yizhuang_aq,2017-01-26 21:00:00,7.0,119.75,16.0,0.4,65.0,6.0
yizhuang_aq,2017-01-26 22:00:00,6.0,109.625,23.0,0.6,57.0,11.0
yizhuang_aq,2017-01-26 23:00:00,11.0,99.5,34.0,0.8,44.0,16.0
yizhuang_aq,2017-01-27 00:00:00,11.0,89.375,40.0,0.8,34.0,12.0
yizhuang_aq,2017-01-27 01:00:00,24.0,79.25,47.0,1.3,28.0,21.0
yizhuang_aq,2017-01-27 02:00:00,39.0,69.125,31.0,1.2,46.0,17.0
yizhuang_aq,2017-01-27 03:00:00,43.0,59.0,20.0,0.1,63.0,21.0
yizhuang_aq,2017-01-27 04:00:00,60.0,76.0,17.0,1.1,73.0,25.0
yizhuang_aq,2017-01-27 07:00:00,45.0,66.0,12.0,0.6,86.0,15.0
yizhuang_aq,2017-01-27 08:00:00,54.0,67.0,14.0,0.6,88.0,22.0
yizhuang_aq,2017-01-27 09:00:00,69.0,88.0,18.0,0.6,86.0,18.0
yizhuang_aq,2017-01-27 10:00:00,87.0,95.0,26.0,0.7,79.0,18.0
yizhuang_aq,2017-01-27 11:00:00,99.0,119.0,51.0,0.7,54.0,22.0
yizhuang_aq,2017-01-27 12:00:00,140.0,195.0,61.0,0.8,42.0,34.0
yizhuang_aq,2017-01-27 13:00:00,229.0,305.0,76.0,1.1,26.0,52.0
yizhuang_aq,2017-01-27 14:00:00,288.0,349.0,79.0,1.1,21.0,64.0
yizhuang_aq,2017-01-27 15:00:00,340.0,423.0,70.0,1.3,24.0,90.0
yizhuang_aq,2017-01-27 16:00:00,424.0,504.0,90.0,0.2,6.0,100.0
yizhuang_aq,2017-01-27 17:00:00,439.0,491.0,86.0,2.2,5.0,106.0
yizhuang_aq,2017-01-27 18:00:00,499.0,661.0,84.0,2.5,4.0,117.0
yizhuang_aq,2017-01-27 19:00:00,617.0,780.0,81.0,3.1,3.0,127.0
yizhuang_aq,2017-01-27 20:00:00,691.0,729.0,79.0,3.8,3.0,128.0
yizhuang_aq,2017-01-27 21:00:00,558.0,620.0,73.0,3.9,3.0,98.0
yizhuang_aq,2017-01-27 22:00:00,476.0,518.0,68.0,3.2,2.0,82.0
yizhuang_aq,2017-01-27 23:00:00,428.0,473.0,65.0,2.9,2.0,77.0
yizhuang_aq,2017-01-28 00:00:00,343.0,361.0,61.0,2.5,2.0,67.0
yizhuang_aq,2017-01-28 01:00:00,282.0,302.0,58.0,2.4,5.0,67.0
yizhuang_aq,2017-01-28 02:00:00,238.0,264.0,53.0,2.4,8.0,66.0
yizhuang_aq,2017-01-28 03:00:00,229.0,251.0,52.0,2.4,11.0,64.0
yizhuang_aq,2017-01-28 04:00:00,224.0,245.0,48.0,2.4,17.0,64.0
yizhuang_aq,2017-01-28 05:00:00,221.0,247.0,43.0,2.5,28.0,69.0
yizhuang_aq,2017-01-28 06:00:00,235.0,263.0,44.0,2.5,35.0,69.0
yizhuang_aq,2017-01-28 07:00:00,244.0,280.0,46.0,2.6,40.0,65.0
yizhuang_aq,2017-01-28 08:00:00,235.0,261.0,47.0,2.6,41.0,61.0
yizhuang_aq,2017-01-28 09:00:00,231.0,256.0,48.0,2.6,40.0,58.0
yizhuang_aq,2017-01-28 10:00:00,238.0,279.0,54.0,2.6,32.0,58.0
yizhuang_aq,2017-01-28 11:00:00,249.0,279.0,77.0,3.1,9.0,60.0
yizhuang_aq,2017-01-28 12:00:00,251.0,298.0,79.0,3.2,4.0,56.0
yizhuang_aq,2017-01-28 13:00:00,259.0,309.0,81.0,3.8,2.0,46.0
yizhuang_aq,2017-01-28 14:00:00,282.0,323.0,82.0,4.5,2.0,39.0
yizhuang_aq,2017-01-28 15:00:00,300.0,337.0,83.0,4.4,2.0,37.0
yizhuang_aq,2017-01-28 16:00:00,302.0,336.0,82.0,4.5,2.0,40.0
yizhuang_aq,2017-01-28 17:00:00,320.0,355.0,86.0,5.3,2.0,48.0
yizhuang_aq,2017-01-28 18:00:00,299.0,315.0,86.0,0.5,2.0,62.0
yizhuang_aq,2017-01-28 19:00:00,185.0,182.0,59.0,2.3,13.0,46.0
yizhuang_aq,2017-01-28 20:00:00,24.0,49.0,11.0,0.5,40.5,8.0
yizhuang_aq,2017-01-28 21:00:00,9.0,52.0,8.0,0.3,68.0,5.0
yizhuang_aq,2017-01-28 22:00:00,8.0,74.0,8.0,0.3,70.0,4.0
yizhuang_aq,2017-01-28 23:00:00,13.0,153.0,7.0,0.2,71.0,4.0
yizhuang_aq,2017-01-29 00:00:00,12.0,106.0,8.0,0.2,67.0,3.0
yizhuang_aq,2017-01-29 01:00:00,14.0,100.0,13.0,0.3,60.0,5.0
yizhuang_aq,2017-01-29 02:00:00,15.0,82.0,10.0,0.3,62.0,4.0
yizhuang_aq,2017-01-29 03:00:00,13.0,67.0,9.0,0.3,64.0,4.0
yizhuang_aq,2017-01-29 04:00:00,14.0,70.0,9.0,0.4,65.0,4.0
yizhuang_aq,2017-01-29 05:00:00,13.0,66.0,10.0,0.4,65.0,5.0
yizhuang_aq,2017-01-29 06:00:00,13.0,52.0,8.0,0.3,68.0,5.0
yizhuang_aq,2017-01-29 07:00:00,14.0,52.0,8.0,0.3,69.0,5.0
yizhuang_aq,2017-01-29 08:00:00,11.0,43.0,9.0,0.3,69.0,5.0
yizhuang_aq,2017-01-29 09:00:00,13.0,40.0,10.0,0.3,69.0,6.0
yizhuang_aq,2017-01-29 10:00:00,10.0,37.0,18.0,0.4,60.0,8.0
yizhuang_aq,2017-01-29 11:00:00,17.0,31.0,23.0,0.5,56.0,11.0
yizhuang_aq,2017-01-29 12:00:00,13.0,22.0,19.0,0.5,60.0,10.0
yizhuang_aq,2017-01-29 13:00:00,8.0,14.0,14.0,0.3,64.0,4.0
yizhuang_aq,2017-01-29 14:00:00,6.0,9.0,16.0,0.4,62.0,4.0
yizhuang_aq,2017-01-29 15:00:00,7.0,16.0,21.0,0.5,56.0,6.0
yizhuang_aq,2017-01-29 16:00:00,6.0,10.0,17.0,0.5,59.0,6.0
yizhuang_aq,2017-01-29 17:00:00,9.0,9.0,14.0,0.5,60.0,5.0
yizhuang_aq,2017-01-29 18:00:00,9.0,11.0,12.0,0.5,61.0,6.0
yizhuang_aq,2017-01-29 19:00:00,6.0,9.333333333333334,12.0,0.5,60.0,6.0
yizhuang_aq,2017-01-29 20:00:00,6.0,7.666666666666666,11.0,0.6,60.0,7.0
yizhuang_aq,2017-01-29 21:00:00,6.0,6.0,13.0,0.7,58.0,10.0
yizhuang_aq,2017-01-29 22:00:00,7.0,11.5,17.0,0.7,54.0,12.0
yizhuang_aq,2017-01-29 23:00:00,8.0,17.0,29.0,0.9,44.0,16.0
yizhuang_aq,2017-01-30 00:00:00,11.0,24.0,36.0,1.1,37.0,18.0
yizhuang_aq,2017-01-30 01:00:00,11.0,15.0,28.0,0.1,45.0,15.0
yizhuang_aq,2017-01-30 02:00:00,10.0,14.428571428571429,21.0,0.9,52.0,11.0
yizhuang_aq,2017-01-30 03:00:00,14.0,13.857142857142858,20.0,0.9,54.0,10.0
yizhuang_aq,2017-01-30 04:00:00,11.0,13.285714285714286,17.0,0.8,58.0,7.0
yizhuang_aq,2017-01-30 05:00:00,10.0,12.714285714285715,17.0,0.6,61.0,5.0
yizhuang_aq,2017-01-30 06:00:00,11.0,12.142857142857142,16.0,0.6,63.0,4.0
yizhuang_aq,2017-01-30 07:00:00,11.0,11.571428571428571,18.0,0.5,65.0,5.0
yizhuang_aq,2017-01-30 08:00:00,10.0,11.0,12.0,0.4,72.0,4.0
yizhuang_aq,2017-01-30 09:00:00,26.0,51.0,13.0,0.4,81.0,7.0
yizhuang_aq,2017-01-30 10:00:00,92.0,112.0,25.0,0.6,90.0,15.0
yizhuang_aq,2017-01-30 11:00:00,97.0,98.0,26.0,0.7,81.0,15.0
yizhuang_aq,2017-01-30 12:00:00,86.0,93.0,25.0,0.8,73.0,16.0
yizhuang_aq,2017-01-30 13:00:00,92.0,92.5,23.0,0.8,72.0,17.0
yizhuang_aq,2017-01-30 14:00:00,87.0,92.0,26.0,0.9,62.0,17.0
yizhuang_aq,2017-01-30 15:00:00,96.0,99.0,28.0,1.1,54.0,19.0
yizhuang_aq,2017-01-30 16:00:00,86.0,98.5,28.0,1.1,51.0,19.0
yizhuang_aq,2017-01-30 17:00:00,96.0,98.0,25.0,1.2,51.0,21.0
yizhuang_aq,2017-01-30 18:00:00,110.0,97.26666666666668,27.0,1.4,48.0,28.0
yizhuang_aq,2017-01-30 19:00:00,120.0,96.53333333333332,27.0,1.4,44.0,31.0
yizhuang_aq,2017-01-30 20:00:00,124.0,95.8,26.0,1.5,41.5,30.0
yizhuang_aq,2017-01-30 21:00:00,119.0,95.06666666666666,27.0,1.5,39.0,30.0
yizhuang_aq,2017-01-30 22:00:00,124.0,94.33333333333331,33.0,1.6,33.0,32.0
yizhuang_aq,2017-01-30 23:00:00,132.0,93.6,38.0,1.7,26.0,33.0
yizhuang_aq,2017-01-31 00:00:00,138.0,92.86666666666667,44.0,1.8,20.0,37.0
yizhuang_aq,2017-01-31 01:00:00,139.0,92.13333333333334,42.0,1.9,23.0,36.0
yizhuang_aq,2017-01-31 02:00:00,137.0,91.4,43.0,1.8,30.0,41.0
yizhuang_aq,2017-01-31 03:00:00,129.0,90.66666666666669,37.0,1.6,46.0,41.0
yizhuang_aq,2017-01-31 04:00:00,98.0,89.93333333333334,31.0,1.2,63.0,31.0
yizhuang_aq,2017-01-31 05:00:00,93.0,89.2,29.0,1.1,70.0,31.0
yizhuang_aq,2017-01-31 06:00:00,88.0,88.46666666666667,28.0,0.1,75.0,29.0
yizhuang_aq,2017-01-31 07:00:00,84.0,87.73333333333333,29.0,0.9,77.0,27.0
yizhuang_aq,2017-01-31 08:00:00,81.0,87.0,27.0,0.8,80.0,26.0
yizhuang_aq,2017-01-31 09:00:00,85.0,92.0,27.0,0.8,82.0,27.0
yizhuang_aq,2017-01-31 10:00:00,94.0,115.0,32.0,0.8,80.0,29.0
yizhuang_aq,2017-01-31 11:00:00,102.0,120.0,60.0,0.9,53.0,32.0
yizhuang_aq,2017-01-31 12:00:00,117.0,140.0,66.0,1.2,44.0,38.0
yizhuang_aq,2017-01-31 13:00:00,133.0,163.0,78.0,1.4,33.0,41.0
yizhuang_aq,2017-01-31 14:00:00,72.0,94.0,61.0,0.9,34.0,24.0
yizhuang_aq,2017-01-31 15:00:00,11.0,25.0,19.0,0.2,60.0,6.0
yizhuang_aq,2017-01-31 16:00:00,8.0,24.0,17.0,0.3,59.0,8.0
yizhuang_aq,2017-01-31 17:00:00,13.0,29.0,26.0,0.7,47.0,13.0
yizhuang_aq,2017-01-31 18:00:00,10.0,19.0,22.0,0.6,50.0,10.0
yizhuang_aq,2017-01-31 19:00:00,7.0,15.0,21.0,0.6,52.0,13.0
yizhuang_aq,2017-01-31 20:00:00,5.0,17.0,26.0,0.7,47.0,11.0
yizhuang_aq,2017-01-31 21:00:00,8.0,23.0,39.0,0.9,35.0,16.0
yizhuang_aq,2017-01-31 22:00:00,6.0,20.0,34.0,0.7,40.0,16.0
yizhuang_aq,2017-01-31 23:00:00,5.0,13.0,28.0,0.5,46.0,10.0
yizhuang_aq,2017-02-01 00:00:00,4.0,15.0,20.0,0.4,54.0,5.0
yizhuang_aq,2017-02-01 01:00:00,5.0,16.0,16.0,0.4,60.0,5.0
yizhuang_aq,2017-02-01 02:00:00,9.0,17.0,16.0,0.5,60.0,7.0
yizhuang_aq,2017-02-01 03:00:00,9.0,17.0,15.0,0.5,63.0,7.0
yizhuang_aq,2017-02-01 04:00:00,13.0,13.0,15.0,0.5,65.0,7.0
yizhuang_aq,2017-02-01 05:00:00,9.0,9.0,15.0,0.5,66.0,7.0
yizhuang_aq,2017-02-01 06:00:00,12.0,16.0,17.0,0.4,65.0,6.0
yizhuang_aq,2017-02-01 07:00:00,12.0,28.0,20.0,0.3,65.0,7.0
yizhuang_aq,2017-02-01 08:00:00,17.0,30.0,18.0,0.3,67.0,7.0
yizhuang_aq,2017-02-01 09:00:00,25.0,48.0,18.0,0.3,71.0,8.0
yizhuang_aq,2017-02-01 10:00:00,45.0,66.0,26.0,0.4,67.0,12.0
yizhuang_aq,2017-02-01 11:00:00,61.0,93.0,36.0,0.5,59.0,17.0
yizhuang_aq,2017-02-01 12:00:00,107.0,169.0,47.0,0.8,50.0,31.0
yizhuang_aq,2017-02-01 13:00:00,151.0,185.0,58.0,1.2,37.0,45.0
yizhuang_aq,2017-02-01 14:00:00,146.0,169.0,49.0,1.3,40.0,38.0
yizhuang_aq,2017-02-01 15:00:00,162.0,173.0,55.0,1.5,33.0,48.0
yizhuang_aq,2017-02-01 16:00:00,151.0,163.0,62.0,1.7,25.0,47.0
yizhuang_aq,2017-02-01 17:00:00,169.0,180.0,58.0,1.8,25.0,49.0
yizhuang_aq,2017-02-01 18:00:00,167.0,172.0,73.0,1.9,9.0,45.0
yizhuang_aq,2017-02-01 19:00:00,182.0,192.0,80.0,2.3,5.0,56.0
yizhuang_aq,2017-02-01 20:00:00,192.0,190.0,81.0,2.4,4.5,52.0
yizhuang_aq,2017-02-01 21:00:00,184.0,188.0,84.0,3.1,4.0,61.0
yizhuang_aq,2017-02-01 22:00:00,175.0,183.0,93.0,3.8,4.0,63.0
yizhuang_aq,2017-02-01 23:00:00,155.0,149.0,93.0,3.5,4.0,45.0
yizhuang_aq,2017-02-02 00:00:00,112.0,115.0,83.0,0.3,2.0,37.0
yizhuang_aq,2017-02-02 01:00:00,69.0,79.0,73.0,2.8,8.0,56.0
yizhuang_aq,2017-02-02 02:00:00,39.0,43.0,56.0,1.6,20.0,31.0
yizhuang_aq,2017-02-02 03:00:00,54.0,62.0,49.0,1.7,198.0,35.0
yizhuang_aq,2017-02-02 04:00:00,54.0,66.0,40.0,1.4,45.0,28.0
yizhuang_aq,2017-02-02 05:00:00,57.0,70.0,39.0,1.4,51.0,26.0
yizhuang_aq,2017-02-02 06:00:00,66.0,74.0,50.0,1.2,49.0,26.0
yizhuang_aq,2017-02-02 07:00:00,84.0,108.0,41.0,1.2,66.0,27.0
yizhuang_aq,2017-02-02 08:00:00,108.0,131.0,45.0,1.3,73.0,32.0
yizhuang_aq,2017-02-02 09:00:00,136.0,159.0,49.0,1.4,75.0,36.0
yizhuang_aq,2017-02-02 10:00:00,161.0,184.0,52.0,1.5,73.0,38.0
yizhuang_aq,2017-02-02 11:00:00,189.0,220.0,56.0,1.8,68.0,42.0
yizhuang_aq,2017-02-02 12:00:00,242.0,267.0,69.0,2.2,56.0,57.0
yizhuang_aq,2017-02-02 13:00:00,272.0,302.0,97.0,2.6,29.0,65.0
yizhuang_aq,2017-02-02 14:00:00,307.0,330.0,105.0,2.9,20.0,79.0
yizhuang_aq,2017-02-02 15:00:00,319.0,326.0,113.0,0.3,9.0,78.0
yizhuang_aq,2017-02-02 16:00:00,309.0,321.0,117.0,0.3,3.0,73.0
yizhuang_aq,2017-02-02 17:00:00,309.0,316.0,114.0,3.3,2.0,76.0
yizhuang_aq,2017-02-02 18:00:00,309.0,325.0,121.0,4.1,2.0,85.0
yizhuang_aq,2017-02-02 19:00:00,331.0,332.0,124.0,5.9,3.0,107.0
yizhuang_aq,2017-02-02 20:00:00,330.0,303.875,122.0,7.1,3.0,106.0
yizhuang_aq,2017-02-02 21:00:00,318.0,275.75,122.0,5.8,4.0,93.0
yizhuang_aq,2017-02-02 22:00:00,254.0,247.625,106.0,5.4,3.0,77.0
yizhuang_aq,2017-02-02 23:00:00,193.0,219.5,98.0,4.3,4.0,50.0
yizhuang_aq,2017-02-03 00:00:00,142.0,191.375,93.0,3.5,2.0,45.0
yizhuang_aq,2017-02-03 01:00:00,100.0,163.25,86.0,2.9,2.0,47.0
yizhuang_aq,2017-02-03 02:00:00,86.0,135.125,83.0,2.7,5.0,52.0
yizhuang_aq,2017-02-03 03:00:00,95.0,107.0,85.0,2.6,11.0,60.0
yizhuang_aq,2017-02-03 04:00:00,147.0,170.0,87.0,2.4,22.0,66.0
yizhuang_aq,2017-02-03 05:00:00,171.0,182.0,97.0,2.4,24.0,68.0
yizhuang_aq,2017-02-03 06:00:00,200.0,215.0,100.0,2.4,33.0,70.0
yizhuang_aq,2017-02-03 07:00:00,236.0,253.0,92.0,2.8,59.0,74.0
yizhuang_aq,2017-02-03 08:00:00,249.0,269.0,59.0,2.5,95.0,62.0
yizhuang_aq,2017-02-03 09:00:00,263.0,285.0,51.0,2.3,107.0,56.0
yizhuang_aq,2017-02-03 10:00:00,294.0,295.3333333333333,63.0,2.6,85.0,61.0
yizhuang_aq,2017-02-03 11:00:00,291.0,305.6666666666667,75.0,2.7,64.0,60.0
yizhuang_aq,2017-02-03 12:00:00,305.0,316.0,75.0,2.7,52.0,59.0
yizhuang_aq,2017-02-03 13:00:00,327.0,329.0,72.0,2.7,44.0,63.0
yizhuang_aq,2017-02-03 14:00:00,336.0,340.0,77.0,2.8,35.0,64.0
yizhuang_aq,2017-02-03 15:00:00,333.0,351.0,85.0,2.7,24.0,57.0
yizhuang_aq,2017-02-03 16:00:00,338.0,362.0,112.0,3.2,3.0,54.0
yizhuang_aq,2017-02-03 17:00:00,346.0,373.0,115.0,3.7,2.0,53.0
yizhuang_aq,2017-02-03 18:00:00,322.0,384.0,77.0,0.3,17.0,47.0
yizhuang_aq,2017-02-03 19:00:00,359.0,395.0,84.0,3.5,9.0,49.0
yizhuang_aq,2017-02-03 20:00:00,378.0,406.0,93.0,3.8,6.0,52.0
yizhuang_aq,2017-02-03 21:00:00,382.0,417.0,93.0,3.9,3.0,56.0
yizhuang_aq,2017-02-03 22:00:00,394.0,428.0,95.0,4.2,3.0,54.0
yizhuang_aq,2017-02-03 23:00:00,433.0,439.0,97.0,4.5,4.0,59.0
yizhuang_aq,2017-02-04 00:00:00,436.0,431.6666666666667,95.0,4.5,3.0,55.0
yizhuang_aq,2017-02-04 01:00:00,392.0,424.3333333333333,88.0,4.1,4.0,45.0
yizhuang_aq,2017-02-04 02:00:00,416.0,417.0,97.0,4.6,6.0,55.0
yizhuang_aq,2017-02-04 03:00:00,396.0,409.6666666666667,118.0,4.7,16.0,73.0
yizhuang_aq,2017-02-04 04:00:00,360.0,402.3333333333333,107.0,3.8,35.0,67.0
yizhuang_aq,2017-02-04 05:00:00,383.0,395.0,115.0,3.7,35.0,64.0
yizhuang_aq,2017-02-04 06:00:00,424.0,380.9259259259259,106.0,3.8,46.0,62.0
yizhuang_aq,2017-02-04 07:00:00,410.0,366.8518518518519,93.0,3.4,69.0,65.0
yizhuang_aq,2017-02-04 08:00:00,409.0,352.77777777777777,96.0,3.4,74.0,62.0
yizhuang_aq,2017-02-04 09:00:00,423.0,338.7037037037037,96.0,3.3,77.0,62.0
yizhuang_aq,2017-02-04 10:00:00,448.0,324.6296296296296,95.0,3.4,74.0,61.0
yizhuang_aq,2017-02-04 11:00:00,467.0,310.55555555555554,126.0,3.6,32.0,60.0
yizhuang_aq,2017-02-04 12:00:00,479.0,296.48148148148147,149.0,0.4,8.0,64.0
yizhuang_aq,2017-02-04 13:00:00,413.0,282.4074074074074,147.0,3.7,3.0,61.0
yizhuang_aq,2017-02-04 14:00:00,241.0,268.3333333333333,104.0,2.3,20.0,37.0
yizhuang_aq,2017-02-04 15:00:00,11.0,254.25925925925927,26.0,0.4,76.0,6.0
yizhuang_aq,2017-02-04 16:00:00,10.0,240.1851851851852,25.0,0.4,72.0,7.0
yizhuang_aq,2017-02-04 17:00:00,6.0,226.11111111111111,22.0,0.3,73.0,6.0
yizhuang_aq,2017-02-04 18:00:00,10.0,212.03703703703704,32.0,0.4,60.0,8.0
yizhuang_aq,2017-02-04 19:00:00,16.0,197.96296296296296,41.0,0.6,50.0,9.0
yizhuang_aq,2017-02-04 20:00:00,19.0,183.88888888888889,50.0,0.8,37.0,12.0
yizhuang_aq,2017-02-04 21:00:00,20.0,169.8148148148148,38.0,0.7,46.0,14.0
yizhuang_aq,2017-02-04 22:00:00,20.0,155.74074074074073,35.0,0.8,46.0,17.0
yizhuang_aq,2017-02-04 23:00:00,19.0,141.66666666666666,45.0,0.9,36.0,20.0
yizhuang_aq,2017-02-05 00:00:00,18.0,127.5925925925926,45.0,0.1,37.0,19.0
yizhuang_aq,2017-02-05 01:00:00,10.0,113.51851851851852,40.0,0.7,48.0,11.0
